id,Title,Founded,Founded-longdate,General email address,General phone,Location Name,Address 1,Address 2,City,City_sub,State,State_sub,Country,zip-postal,Latitude,Longitude,Occupation description,General Assembly,Donate Information,Occupation website,occupation_websites_extra1,occupation_websites_extra2,occupation_websites_extra3,occupation_websites_extra-other,Twitter_hashtag1,Twitter_hashtag2,Twitter_hashtag3,Twitter_hashtag-other,Twitter_account1,Twitter_account2,Twitter_account3,Twitter_account-other,Facebook1,Facebook2,Facebook-other,Newspaper URL,RSS1,RSS2,RSS-other,Meetup URL,Youtube1,Youtube2,Youtube-other,live_video1,live_video2,live_video-other,social_media_extra1,social_media_extra2,social_media_extra3,social_media_extra-other,Physical occupation occurring,Point of contact email addresses,Occupy Directory URL,Occupation_image-orig,Occupation_image-thumb
64ec24df-09bc-6f74-2548-e0f53b99d369,Occupy Center Barnstead,,,occupynh@gmail.com,,,,,Center Barnstead,,NH,,United States,,43.3392,-71.2595,,,,,,,,,,,,,,,,,,,,,,,,http://www.meetup.com/occupytogether/Center-Barnstead-NH/,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/nh/occupy-center-barnstead,,
65552ac2-ff45-6e84-9d8b-76f23fb0e618,Occupy Bangor ME,12/10/11,10-Dec-11,occupybangor@gmail.com,,downtown,,,Bangor,,ME,,United States,,44.8017,-68.7708,,,,http://occupybangor.org/,,,,,,,,,,,,,http://www.facebook.com/occupybangor,,,,http://occupybangor.org/feed,,,http://www.meetup.com/occupytogether/Bangor-ME,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/me/occupy-bangor-me,,
65882ad1-dc1a-6804-393c-856d36521ad5,Occupy Milwaukee,10/15/11,15-Oct-11,occupymilwaukee@gmail.com,,Zeidler Park,,,Milwaukee,,WI,,United States,,43.0389,-87.9065,,,,,,,,,#occupymilwaukee,#occupyMKE,,,@OccupyMilwaukee,,,@OccupyMilwaukee,http://www.facebook.com/pages/Occupy-Milwaukee/145292382232714,,,http://occupymilwaukee.org/,http://occupymilwaukee.org/rss.xml,,,http://www.meetup.com/occupytogether/Milwaukee-WI/,,,,http://www.ustream.tv/channel/occupyriverwest,,,,,,,,,http://directory.occupy.net/occupation/us/wi/occupy-milwaukee,http://live.fga-directory.gotpantheon.com/sites/default/files/default_images/hemisphere-sketch-smsq.png,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/hemisphere-sketch-smsq.png
6598615f-2dfd-7fe4-fd17-3aee4c7adcf1,Occupy Spartanburg,10/13/11,13-Oct-11,occupyspartanburg@gmail.com,,daniel morgan square,,,Spartanburg,,SC,,United States,,34.9483,-81.9349,,,,http://occupyspartanburg.wordpress.com,,,,,,,,,,,,,http://facebook.com/occupyspartanburg,,,,,,,http://meetup.com/occupytogether/Spartanburg-SC/,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/sc/occupy-spartanburg,,
659b0e2d-8b20-c974-9d5e-b19833e6a3fe,Occupy Murcia (Acampada Murcia),,,,,,,,Murcia,,,,Spain,,37.9834,-1.12989,,,,,http://radio15mmurcia.blogspot.com/,,,,,,,,@acampadamurcia,,,@acampadamurcia,https://www.facebook.com/pages/Acampada-Murcia/167086820020001,,,,,,,,http://www.youtube.com/user/AcampadaMurcia,,,http://www.ustream.tv/channel/acampadamurcia,,,http://acampadamurcia.blogspot.com/,http://www.flickr.com/groups/acampadamurcia/,,,,,http://directory.occupy.net/occupation/es/occupy-murcia-acampada-murcia,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/2509851670878100199025651497n.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/2509851670878100199025651497n.jpg
65eebe97-b656-b0e4-4996-c3370f37369c,Occupy Hebden Bridge,,,OccupyHebdenBridge@live.co.uk,,,,,Hebden Bridge,,,,United Kingdom,,53.7412,-2.01449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/gb/occupy-hebden-bridge,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/50304110374522409239564065077n.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/50304110374522409239564065077n.jpg
65f1d269-ce6b-b574-5d1d-522f57049789,Occupy Richmond CA,10/15/11,15-Oct-11,OCCUPY@RICHMONDSPOKES.ORG,510-545-2243,"Kanawha Plaza, 8th and Canal",Monroe Park,,Richmond,,CA,,United States,,37.9378,-122.343,,,,http://sites.google.com/a/richmondspokes.org/about/occupy-richmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/ca/occupy-richmond-ca,,
665053df-3d11-eb84-6959-3ac034e3606e,Occupy Tenerife (Acampada Tenerife),,,,,,,,Tenerife,,,,Spain,,28.2916,-16.6291,,,,http://acampadatenerife.tk/,http://laspalmas.tomalaplaza.net/,http://15mtenerifesur.blogspot.com/,,,,,,,,,,,https://www.facebook.com/pages/Acampada-Tenerife-OFICIAL-/209420645764888,,,,,,,,,,,,,,http://www.flickr.com/photos/63094357@N04/,,,,,,http://directory.occupy.net/occupation/es/occupy-tenerife-acampada-tenerife,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/bannertfesur.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/bannertfesur.jpg
6668089b-3ce3-e164-855a-d8fb52db364e,Occupy Clermont,,,,,,,,Clermont-Ferrand,,,,France,,45.7767,3.07723,,,,,,,,,,,,,@OccupyClermont,,,@OccupyClermont,,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/fr/occupy-clermont,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/5920842028457965024751277504165n.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/5920842028457965024751277504165n.jpg
6674da42-b301-8774-19f0-e56d70564d31,Occupy Montpelier VT,,,,,,,,Montpelier,,VT,,United States,,44.2603,-72.5763,,,,,,,,,,,,,,,,,http://www.facebook.com/event.php?eid=132527380182887,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/vt/occupy-montpelier-vt,,
6680dda7-59a7-d794-71c2-00c617b09dd4,Occupy Antwerp,10/22/11,22-Oct-11,giant.hobbit@hotmail.com,,Groenplaats,,,Antwerpen,,,,Belgium,,51.2221,4.39771,,,,,,,,,,,,,,,,,http://www.facebook.com/OccupyAntwerp,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/be/occupy-antwerp,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/6270638246abe6c63958z.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/6270638246abe6c63958z.jpg
66ab8c12-20ad-52d4-69a9-15fd40b2f994,Occupy Seaside OR,10/10/11,10-Oct-11,,,City Hall,Turnaround,,Seaside,,OR,,United States,,45.9932,-123.93,,,,,,,,,,,,,@OccupySeaside,,,@OccupySeaside,http://facebook.com/pages/Occupy-Seaside-Oregon/252994334745080,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/or/occupy-seaside-or,,
66b2c848-54c3-1544-593c-4b2a105899c5,Occupy West Chester,,,,,,,,West Chester,,PA,,United States,,39.9635,-75.5985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/pa/occupy-west-chester,,
6705ca36-f20d-19f4-f5a1-ae4ff69daba9,Occupy Moscow RUS,,,irespublica@hotmail.com,,,,,Moscow,,,,Russia,,55.7428,37.6154,,,,http://iRespublica.com,http://en.wikipedia.org/wiki/Strategy-31,,,,,,,,@iRespublica,@OccupyRussia,,"@iRespublica, @OccupyRussia",http://facebook.com/Occupy.Moscow,,,,,,,,http://t.co/vFQ2PdH,,,,,,,,,,,,http://directory.occupy.net/occupation/ru/occupy-moscow-rus,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/3079451193292981746621391428504n.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/3079451193292981746621391428504n.jpg
673aa2d3-d902-f164-9995-b42f8df42a54,Occupy Mira Mesa,,,,,,,,Mira Mesa,,CA,,United States,,32.9123,-117.151,,,,,,,,,,,,,@Occupy_MiraMesa,,,@Occupy_MiraMesa,http://facebook.com/groups/occupymiramesa,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/ca/occupy-mira-mesa,,
6755b589-14a2-dbf4-ed94-07352eafb046,Occupy Lawton/Ft.Sill,,,,,,,,Lawton/Ft.Sill,,OK,,United States,,35.3091,-98.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/ok/occupy-lawtonftsill,,
67a132b3-b671-5664-fd70-26ea5ddf3cbb,Occupy Ada / Southern Oklahoma,,,,580-399-7802,,,,Ada,,OK,,United States,,34.7751,-96.6787,,,,,,,,,,,,,,,,,http://facebook.com/groups/ecuoccupytogether,,,,,,,http://meetup.com/occupytogether/Ada-OK/,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/ok/occupy-ada-southern-oklahoma,,
67a29c48-ef15-29e4-8577-c3367594178e,Occupy Vancouver WA,10/15/11,15-Oct-11,info@occupyvancouverusa.org,360-667-3246,Esther Short Park,,,Vancouver,,WA,,United States,,45.6322,-122.672,,,,http://www.occupyvancouverusa.org,,,,,,,,,@OccupyVanWA,,,@OccupyVanWA,http://facebook.com/occupyvancouverwashington,,,,,,,http://meetup.com/occupytogether/Vancouver-WA/,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/wa/occupy-vancouver-wa,,
67cecd2f-a70b-e0a4-c570-8068d007b62f,Occupy Kingston ONT,10/15/11,15-Oct-11,occupykingston@gmail.com,,Confederation Park,,,Kingston,,ON,,Canada,,44.2312,-76.486,"Who are we? We are the people; we have come here freely as volunteers. Why are we here? We are here because we want a new society that gives more priority to life than to economic interest<br>Occupy Kingston is an  Solidarity Federation & Network (SolFed). based in the occupied traditional Mississaugas First Nation site called Katarokw currently known as Kingston, Ontario. calling on bodies to help us protest corporate injustice, loss of personal freedom, and abuse of our community caused by capitalism, religion and fascism. Occupy is happening all over the world. We are a connection to resources of information. We are committed to an inclusive, safe and welcoming space, to addressing issues of oppression and discrimination, and to creating an environment where all the community can be heard and can meaningfully participate. We are also committed to safeguarding our collective well-being â€“ including safety from interpersonal violence and any potential police violence.  We agree with most of the Action Points put forward by the Occupy Toronto General Assembly.<br>The trademark encampment tactic of Occupy, has been a resounding success in its goals. It has united people and created constructive dialogue that did not exists before. It has assisted people in the first steps of breaking out of the corporate conditioned individual consumerist paradigm. Occupy Kingston was one of the last Occupy encampments to be evicted, lasting until December 6th, 2011.<br>Since October 15th 2011, we have commenced many projects and actions for Kingston, such as awareness on prisons and military industrial complex in collaboration with EPIC, we have founded the Open Source Action Centre, have been given responsibility of duties at Food Not Bombs Kingston, and have created Occupy Gardens Kingston, which focuses on food and water security. We have hosted many events in confederation Basin, such as weekly Movie Nights, Performance and Poetry Nights, Astronomy in the Park, and many others including workshops and teach-ins.",,https://www.wepay.com/donate/194246,http://occupykingston.ca,http://occupykingstonca.ipage.com/occupywhig/,,,,#OccupyYGK,,,,@OccupyKingston,,,@OccupyKingston,http://facebook.com/occupykingston,,,,,,,,,,,http://occupykingstonca.ipage.com/occupywhig/livestream/,,,,,,,,,http://directory.occupy.net/occupation/ca/on/occupy-kingston-ont,http://live.fga-directory.gotpantheon.com/sites/default/files/images/occupations/icons/20111021occupykingstonweb76311first.jpg.jpg,http://directory.occupy.net/sites/default/files/styles/occupation_thumb_med/public/images/occupations/icons/20111021occupykingstonweb76311first.jpg.jpg
67df4d22-6fb9-d2e4-6d3f-580bc7d50dd7,Occupy Memphis,10/15/11,15-Oct-11,,901-725-4990,civic center plaza,,,Memphis,,TN,,United States,,35.1498,-90.0493,,,https://peaceserver.midsouthpeacedb.org/civicrm/contribute/transact?rese...,http://occupymemphis.org,,,,,#OccupyMemphis,,,,@OccupyMemphis,,,@OccupyMemphis,http://facebook.com/OccupyMemphis,,,,http://occupymemphis.org/index.php/blog/itemlist?format=feed&moduleID=67,,,,http://youtube.com/occupymemphis,,,http://livestream.com/occupymemphis,,,,,,,,,http://directory.occupy.net/occupation/us/tn/occupy-memphis,,
6835f73a-58b0-3254-f1ba-317cec2cd138,Occupy La Grande,,,,,,,,LaGrande,,OR,,United States,,45.3295,-118.096,,,,,,,,,,,,,,,,,http://www.facebook.com/pages/Occupy-La-Grande/239267486131424,,,,,,,http://www.meetup.com/occupytogether/La-Grande-OR/,,,,,,,,,,,,,http://directory.occupy.net/occupation/us/or/occupy-la-grande,,
